,duration,start time,end time,start x,end x,start y,end y,size,distance,speed,image_index,blur
44,256,180811,181067,1441.7,1590.5,1011.2,755.0,296.27669499979237,296.27669499979237,1.157330839842939,13,4.067273220784866
45,12,181095,181107,1556.0,1599.7,637.6,679.8,60.74973250969915,60.74973250969915,5.062477709141596,13,4.067273220784866
46,12,181171,181183,1590.9,1414.4,717.4,986.2,321.5675512236893,321.5675512236893,26.797295935307442,13,4.067273220784866
47,16,182679,182695,1423.4,1315.4,991.1,981.4,108.4347269097866,108.4347269097866,6.777170431861663,14,6.13662093681725
48,20,183223,183243,1310.6,1458.6,993.6,986.5,148.17020618194468,148.17020618194468,7.408510309097234,14,6.13662093681725
49,16,183643,183659,1469.9,1561.9,1006.6,998.2,92.3826823598449,92.3826823598449,5.773917647490307,14,6.13662093681725
50,432,183791,184223,1557.9,1567.3,997.5,679.1,318.53872606011345,318.53872606011345,0.7373581621761885,14,6.13662093681725
51,28,184315,184343,1559.3,1377.2,651.9,993.2,386.8411818821776,386.8411818821776,13.815756495792057,14,6.13662093681725
52,16,185611,185627,1424.1,1511.4,1039.6,1038.0,87.31466085371936,87.31466085371936,5.45716630335746,14,6.13662093681725
53,12,185835,185847,1492.8,1431.4,1032.6,1015.5,63.736724107848374,63.736724107848374,5.311393675654031,14,6.13662093681725
54,12,186079,186091,1425.6,1483.9,1015.3,1007.7,58.79328192914578,58.79328192914578,4.899440160762148,14,6.13662093681725
55,20,186739,186759,1498.5,1367.7,1010.2,995.9,131.57936768353918,131.57936768353918,6.578968384176958,15,2.902218381389363
56,16,187063,187079,1322.7,1233.3,1038.8,1042.0,89.45725236111389,89.45725236111389,5.591078272569618,15,2.902218381389363
57,256,187203,187459,1222.1,1249.2,1077.6,1107.5,40.35368632479582,40.35368632479582,0.15763158720623366,15,2.902218381389363
58,20,187779,187799,1247.1,1357.2,1117.0,1099.5,111.48210618749553,111.48210618749553,5.574105309374777,15,2.902218381389363
59,300,188231,188531,1379.0,1677.3,1083.2,828.3,392.3734190793255,392.3734190793255,1.3079113969310852,15,2.902218381389363
60,148,188575,188723,1591.6,937.0,660.3,1118.4,798.9723211726424,798.9723211726424,5.398461629544881,15,2.902218381389363
61,24,189119,189143,922.8,1152.0,1201.4,1174.2,230.80831874089813,230.80831874089813,9.617013280870756,15,2.902218381389363
62,332,189375,189707,1183.9,1863.2,1170.9,1123.8,680.9309069208123,680.9309069208123,2.050996707592808,15,2.902218381389363
63,16,189983,189999,1362.1,1295.1,1127.0,1096.1,73.78217942023674,73.78217942023674,4.6113862137647965,15,2.902218381389363
64,16,190971,190987,1309.1,1419.0,1085.0,1061.6,112.36356170930158,112.36356170930158,7.022722606831349,16,3.9846491515373206
65,20,191359,191379,1428.5,1325.9,1053.3,1031.8,104.82847895490987,104.82847895490987,5.241423947745494,16,3.9846491515373206
66,256,191571,191827,1303.3,1600.0,1035.5,686.2,458.30271655315335,458.30271655315335,1.7902449865357553,16,3.9846491515373206
67,88,191855,191943,1559.5,1334.8,580.0,976.2,455.48274391023864,455.48274391023864,5.175940271707257,16,3.9846491515373206
68,36,192011,192047,1336.7,1455.0,1020.8,1297.0,300.4685174856095,300.4685174856095,8.346347707933596,16,3.9846491515373206
69,8,192631,192639,1407.6,1361.8,1284.4,1265.4,49.584675051874605,49.584675051874605,6.198084381484326,16,3.9846491515373206
70,340,193111,193451,1317.8,1689.3,1279.1,910.9,523.0520910960972,523.0520910960972,1.5383885032238154,16,3.9846491515373206
71,112,193543,193655,1668.0,1272.4,720.0,1034.4,505.31843425705335,505.31843425705335,4.511771734437977,16,3.9846491515373206
72,16,193943,193959,1252.5,1177.9,1120.0,1093.9,79.03398003390681,79.03398003390681,4.939623752119176,16,3.9846491515373206
73,16,194351,194367,1179.4,1287.7,1045.9,1041.0,108.4107928206412,108.4107928206412,6.775674551290075,16,3.9846491515373206
74,20,194683,194703,1285.0,1153.2,1037.3,1033.5,131.85476859029401,131.85476859029401,6.592738429514701,17,16.404170276739272
75,24,194931,194955,1121.1,1313.5,1029.7,1042.0,192.7927643870486,192.7927643870486,8.03303184946036,17,16.404170276739272
76,24,195287,195311,1323.4,1493.7,1027.1,1025.3,170.3095123591163,170.3095123591163,7.096229681629846,17,16.404170276739272
77,548,195455,196003,1479.5,1681.8,1033.9,762.6,338.42130547588164,338.42130547588164,0.6175571267808059,17,16.404170276739272
78,64,196067,196131,1693.7,1786.7,759.2,884.2,155.80115532305913,155.80115532305913,2.434393051922799,17,16.404170276739272
79,32,196227,196259,1792.5,2082.2,892.4,925.9,291.6304853749002,291.6304853749002,9.113452667965632,17,16.404170276739272
80,36,196335,196371,2044.8,1726.0,943.1,1341.7,510.40709242721147,510.40709242721147,14.177974789644763,17,16.404170276739272
81,20,196443,196463,1733.7,1669.5,1357.5,1409.2,82.4289390930152,82.4289390930152,4.12144695465076,17,16.404170276739272
82,544,196683,197227,1661.6,1446.1,1444.9,658.5,815.3926722751439,815.3926722751439,1.4988835887410734,17,16.404170276739272
83,20,197259,197279,1439.0,1439.6,627.3,627.3,0.599999999999909,0.599999999999909,0.029999999999995454,17,16.404170276739272
84,120,197439,197559,1404.9,1157.6,546.7,1034.3,546.7275829880911,546.7275829880911,4.556063191567426,17,16.404170276739272
85,20,197843,197863,1169.6,1350.2,1077.2,1067.5,180.86030520819114,180.86030520819114,9.043015260409557,17,16.404170276739272
86,20,198211,198231,1349.1,1454.0,1053.4,1050.1,104.95189374184736,104.95189374184736,5.247594687092368,17,16.404170276739272
87,556,198539,199095,1429.0,1597.4,1050.6,690.4,397.6211764984355,397.6211764984355,0.7151460008964667,17,16.404170276739272
88,144,199139,199283,1594.1,1372.4,667.2,1072.0,461.5343215839965,461.5343215839965,3.20509945544442,18,4.791139328522796
89,864,199447,200311,1345.5,1375.9,1112.8,1154.6,51.6855879331947,51.6855879331947,0.059821282330086455,18,4.791139328522796
90,12,200511,200523,1359.2,1344.2,1204.9,1163.5,44.03362351658114,44.03362351658114,3.6694686263817613,18,4.791139328522796
91,12,201059,201071,1315.5,1280.1,1125.3,1096.9,45.38413819827362,45.38413819827362,3.7820115165228017,18,4.791139328522796
92,344,201163,201507,1274.7,1547.6,1086.2,675.6,493.0180219829697,493.0180219829697,1.4331919243690978,18,4.791139328522796
93,224,201555,201779,917.1,1115.2,1022.8,1357.5,388.9314849687539,388.9314849687539,1.736301272181937,18,4.791139328522796
94,24,202023,202047,1124.6,1301.9,1436.7,1384.3,184.88117805769215,184.88117805769215,7.703382419070507,18,4.791139328522796
95,704,202283,202987,1301.2,1372.4,1318.0,1151.9,180.71704402186302,180.71704402186302,0.2567003466219645,18,4.791139328522796
96,16,203467,203483,1353.2,1302.1,1164.7,1102.7,80.34432151683163,80.34432151683163,5.021520094801977,18,4.791139328522796
97,20,203899,203919,1296.7,1449.5,1060.0,1036.7,154.56626410701654,154.56626410701654,7.728313205350827,18,4.791139328522796
98,4,204595,204599,1425.3,1407.8,1005.5,999.3,18.565828826098784,18.565828826098784,4.641457206524696,19,0.0
99,12,205155,205167,1394.3,1471.2,1056.2,1039.6,78.67127811342598,78.67127811342598,6.555939842785499,19,0.0
100,368,205427,205795,1468.6,1547.2,1041.8,703.6,347.2134790010318,347.2134790010318,0.9435148885897604,19,0.0
101,20,205827,205847,1510.7,1610.3,584.1,661.6,126.19988114098992,126.19988114098992,6.3099940570494955,19,0.0
102,44,205947,205991,1612.0,1426.5,645.5,1009.8,408.8089284739265,408.8089284739265,9.291112010771057,19,0.0
103,16,206627,206643,1408.4,1346.5,1084.6,1043.3,74.41303649227068,74.41303649227068,4.650814780766917,20,0.0
104,24,207583,207607,1353.8,1492.0,1017.3,982.0,142.6370568961657,142.6370568961657,5.943210704006904,21,0.0
105,16,208287,208303,1460.7,1355.9,997.9,986.5,105.41821474489116,105.41821474489116,6.5886384215556975,22,0.0
106,16,209179,209195,1370.1,1499.0,999.5,997.7,128.91256726944826,128.91256726944826,8.057035454340516,23,0.0
107,20,209567,209587,1457.3,1331.7,989.3,984.5,125.69168628035816,125.69168628035816,6.284584314017907,24,0.0
108,16,210035,210051,1390.8,1513.5,1031.5,1051.2,124.27139654803922,124.27139654803922,7.766962284252451,24,0.0
109,684,210527,211211,1450.7,1324.1,1060.2,960.6,161.08295999266974,161.08295999266974,0.23550140349805518,24,0.0
110,464,211395,211859,1331.9,1421.5,989.5,981.1,89.9928886079338,89.9928886079338,0.19395019096537458,25,18.642374725299216
111,8,212219,212227,1397.2,1356.7,1045.6,1052.7,41.11763611882378,41.11763611882378,5.139704514852973,25,18.642374725299216
112,360,212615,212975,1351.5,1571.5,1033.2,677.5,418.2373608371209,418.2373608371209,1.1617704467697803,25,18.642374725299216
113,40,213083,213123,1516.4,1529.5,489.9,476.1,19.027611515899633,19.027611515899633,0.4756902878974908,25,18.642374725299216
114,32,213179,213211,1523.5,1426.3,480.4,986.4,515.2512396879798,515.2512396879798,16.10160124024937,25,18.642374725299216
115,20,213467,213487,1407.2,1532.2,1092.6,1101.0,125.28192207976377,125.28192207976377,6.264096103988189,25,18.642374725299216
116,44,213691,213735,1524.9,1690.4,1121.4,1254.5,212.38140219896837,212.38140219896837,4.826850049976554,25,18.642374725299216
117,48,214071,214119,1683.6,1186.8,1262.5,1362.1,506.6857013968323,506.6857013968323,10.555952112434007,25,18.642374725299216
118,324,214207,214531,1149.5,1586.3,1354.2,719.4,770.5616652805926,770.5616652805926,2.378276744693187,25,18.642374725299216
119,80,214735,214815,1507.1,1411.2,501.1,1011.9,519.7243981188491,519.7243981188491,6.496554976485614,25,18.642374725299216
120,8,215027,215035,1420.5,1424.9,1046.4,1019.0,27.75103601669685,27.75103601669685,3.4688795020871064,25,18.642374725299216
121,16,215355,215371,1410.9,1485.0,1011.0,1005.8,74.2822320612405,74.2822320612405,4.642639503827532,25,18.642374725299216
122,316,215467,215783,1475.6,1544.1,997.7,890.0,127.63831713086792,127.63831713086792,0.4039187250976833,25,18.642374725299216
123,40,216159,216199,1511.7,1406.8,471.6,973.2,512.4515294152219,512.4515294152219,12.811288235380548,26,6.658490912985506
124,16,216379,216395,1400.5,1472.9,1017.4,994.4,75.96551849359032,75.96551849359032,4.747844905849395,26,6.658490912985506
125,12,216615,216627,1473.2,1531.2,993.3,992.8,58.00215513237418,58.00215513237418,4.833512927697848,26,6.658490912985506
126,36,216915,216951,1510.5,1371.2,988.8,958.6,142.53606561147947,142.53606561147947,3.9593351558744296,26,6.658490912985506
127,12,217195,217207,1375.9,1302.3,960.0,956.3,73.69294403129801,73.69294403129801,6.141078669274834,26,6.658490912985506
128,300,217475,217775,1299.2,1555.5,954.1,985.0,258.15596061295963,258.15596061295963,0.8605198687098654,26,6.658490912985506
129,16,217983,217999,1471.9,1466.1,485.7,481.9,6.9339743293440455,6.9339743293440455,0.43337339558400284,26,6.658490912985506
130,40,218047,218087,1465.7,1371.0,479.4,977.5,507.0223860935531,507.0223860935531,12.675559652338828,26,6.658490912985506
131,12,218247,218259,1383.0,1435.7,1057.5,1040.6,55.34347296655684,55.34347296655684,4.6119560805464035,26,6.658490912985506
132,8,218811,218819,1454.8,1416.0,1020.8,1013.2,39.537324138084955,39.537324138084955,4.942165517260619,26,6.658490912985506
133,20,219443,219463,1413.4,1448.3,1044.3,1126.3,89.11795554207912,89.11795554207912,4.455897777103956,26,6.658490912985506
134,352,219619,219971,1408.8,1582.7,1141.1,696.2,477.67899262998776,477.67899262998776,1.3570425926988288,26,6.658490912985506
135,132,220175,220307,1746.6,1436.5,631.1,986.4,471.59315092566806,471.59315092566806,3.5726753858005154,27,17.056834249876243
136,20,220367,220387,1436.2,1549.5,1016.1,1029.7,114.11332087008944,114.11332087008944,5.705666043504472,27,17.056834249876243
137,16,220759,220775,1540.9,1472.5,1044.0,1035.8,68.88976701949291,68.88976701949291,4.305610438718307,27,17.056834249876243
138,20,220971,220991,1463.0,1552.6,1048.3,1063.8,90.9307978629902,90.9307978629902,4.54653989314951,27,17.056834249876243
139,16,221379,221395,1522.6,1450.0,1074.4,1060.2,73.97567167657208,73.97567167657208,4.623479479785755,27,17.056834249876243
140,392,221851,222243,1459.3,1577.0,1037.0,933.1,156.99840763523687,156.99840763523687,0.4005061419266247,27,17.056834249876243
141,200,222555,222755,1534.6,1229.8,509.1,960.4,544.5867515832532,544.5867515832532,2.722933757916266,27,17.056834249876243
142,16,222991,223007,1234.4,1356.2,987.4,980.3,122.00676210767988,122.00676210767988,7.625422631729992,27,17.056834249876243
143,16,223423,223439,1353.3,1438.0,980.7,978.5,84.72856661126758,84.72856661126758,5.295535413204224,27,17.056834249876243
144,400,223543,223943,1430.3,1580.1,969.2,1039.5,165.47546645953284,165.47546645953284,0.4136886661488321,27,17.056834249876243
145,24,224119,224143,1530.2,1515.8,762.9,585.1,178.38217399729152,178.38217399729152,7.43259058322048,28,17.364769869553022
146,104,224175,224279,1495.4,1362.3,501.4,1010.5,526.2113833812416,526.2113833812416,5.059724840204246,28,17.364769869553022
147,16,224695,224711,1379.8,1298.9,1041.2,989.4,96.06273991511998,96.06273991511998,6.0039212446949985,28,17.364769869553022
